route_id,source_run_id,raw_artifact_id,source_series_id,internal_indicator_id,category,release_bundle,reference_date,vintage_date,raw_value,normalized_numeric_value,unit,frequency,seasonal_adjustment,raw_label,availability_date,effective_at_utc,effective_at_asia_kuala_lumpur,availability_rule,parser_format,point_in_time_classification,protocol_eligibility,historical_reconstruction,raw_artifact_sha256,pilot_version_number,supersedes_pilot_observation_id,pilot_observation_id,version_kind,observation_payload_sha256
FED_H6_ARCHIVE_M2,role5-pilot-20201231,role5-pilot-20201231-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2019-09-01,2020-12-31,15022.9,15022.9,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Sept. 2019,2020-12-31,2021-01-01T17:00:00Z,2021-01-02T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,b80d1b893fc1a05b36fc8a5a70d35c4d289f2e85ea1d1c873dd8db37f195cc6a,0,,H6-M2-2019-09-01-2020-12-31-0,FIRST_SEEN_IN_SPARSE_PILOT,acf9737ed5bec10f3fe8a795fe2322ea5785dba5c67713f459858d654f3809a7
FED_H6_ARCHIVE_M2,role5-pilot-20210223,role5-pilot-20210223-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2019-09-01,2021-02-23,15034.9,15034.9,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Sept. 2019,2021-02-23,2021-02-24T17:00:00Z,2021-02-25T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,5569f47ffe6c051cb90442be16c5438cc65bd7cd2a42593c52ee65b37f25197f,1,H6-M2-2019-09-01-2020-12-31-0,H6-M2-2019-09-01-2021-02-23-1,LATER_SPARSE_PILOT_SNAPSHOT,4984896ba0862952766834a83c97107554a64de24b2d5b835fd2e58a93ca35d9
FED_H6_ARCHIVE_M2,role5-pilot-20201231,role5-pilot-20201231-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2019-10-01,2020-12-31,15149.9,15149.9,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Oct. 2019,2020-12-31,2021-01-01T17:00:00Z,2021-01-02T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,b80d1b893fc1a05b36fc8a5a70d35c4d289f2e85ea1d1c873dd8db37f195cc6a,0,,H6-M2-2019-10-01-2020-12-31-0,FIRST_SEEN_IN_SPARSE_PILOT,5c046f10209dd82afcbfa24a4ce763d7467a42cd70d314f6d039928b5fca3eb7
FED_H6_ARCHIVE_M2,role5-pilot-20210223,role5-pilot-20210223-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2019-10-01,2021-02-23,15161.5,15161.5,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Oct. 2019,2021-02-23,2021-02-24T17:00:00Z,2021-02-25T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,5569f47ffe6c051cb90442be16c5438cc65bd7cd2a42593c52ee65b37f25197f,1,H6-M2-2019-10-01-2020-12-31-0,H6-M2-2019-10-01-2021-02-23-1,LATER_SPARSE_PILOT_SNAPSHOT,c4482f9c533a3fa84ece872235921d5539ae4a4cf015a2081f4bbf91c1b5a55c
FED_H6_ARCHIVE_M2,role5-pilot-20210323,role5-pilot-20210323-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2019-10-01,2021-03-23,15156.7,15156.7,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Oct. 2019,2021-03-23,2021-03-24T16:00:00Z,2021-03-25T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,7a0aed23579f2af4f7626f611f83fd2805f8e5d225574729c28bd1b884145ced,2,H6-M2-2019-10-01-2021-02-23-1,H6-M2-2019-10-01-2021-03-23-2,LATER_SPARSE_PILOT_SNAPSHOT,7878a363b3368b6e668c4908caddb7ca0335ce3a0e12e4775810edf558b4dd96
FED_H6_ARCHIVE_M2,role5-pilot-20201231,role5-pilot-20201231-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2019-11-01,2020-12-31,15251.2,15251.2,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Nov. 2019,2020-12-31,2021-01-01T17:00:00Z,2021-01-02T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,b80d1b893fc1a05b36fc8a5a70d35c4d289f2e85ea1d1c873dd8db37f195cc6a,0,,H6-M2-2019-11-01-2020-12-31-0,FIRST_SEEN_IN_SPARSE_PILOT,709a03816abf6b367c2544b22d1144ab79ef1ecddc2c204cf9f6ec8b5b9fc65f
FED_H6_ARCHIVE_M2,role5-pilot-20210223,role5-pilot-20210223-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2019-11-01,2021-02-23,15263.2,15263.2,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Nov. 2019,2021-02-23,2021-02-24T17:00:00Z,2021-02-25T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,5569f47ffe6c051cb90442be16c5438cc65bd7cd2a42593c52ee65b37f25197f,1,H6-M2-2019-11-01-2020-12-31-0,H6-M2-2019-11-01-2021-02-23-1,LATER_SPARSE_PILOT_SNAPSHOT,a120390894b81d471477c01770ec897ed575ac6d8e1f1b691efcd64023eab061
FED_H6_ARCHIVE_M2,role5-pilot-20210323,role5-pilot-20210323-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2019-11-01,2021-03-23,15254.4,15254.4,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Nov. 2019,2021-03-23,2021-03-24T16:00:00Z,2021-03-25T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,7a0aed23579f2af4f7626f611f83fd2805f8e5d225574729c28bd1b884145ced,2,H6-M2-2019-11-01-2021-02-23-1,H6-M2-2019-11-01-2021-03-23-2,LATER_SPARSE_PILOT_SNAPSHOT,dd883cb3d6e7fc08ca9505e68c8452d7aab414df1e9285a9c6656b2b66b90b99
FED_H6_ARCHIVE_M2,role5-pilot-20201231,role5-pilot-20201231-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2019-12-01,2020-12-31,15307.1,15307.1,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Dec. 2019,2020-12-31,2021-01-01T17:00:00Z,2021-01-02T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,b80d1b893fc1a05b36fc8a5a70d35c4d289f2e85ea1d1c873dd8db37f195cc6a,0,,H6-M2-2019-12-01-2020-12-31-0,FIRST_SEEN_IN_SPARSE_PILOT,4820305eb6823ae381a2406ee8a11c2b25f3a78bbf47b32323f6de39d3800700
FED_H6_ARCHIVE_M2,role5-pilot-20210223,role5-pilot-20210223-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2019-12-01,2021-02-23,15319.8,15319.8,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Dec. 2019,2021-02-23,2021-02-24T17:00:00Z,2021-02-25T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,5569f47ffe6c051cb90442be16c5438cc65bd7cd2a42593c52ee65b37f25197f,1,H6-M2-2019-12-01-2020-12-31-0,H6-M2-2019-12-01-2021-02-23-1,LATER_SPARSE_PILOT_SNAPSHOT,69aeb9150b0ff5adfcb050391a1ca3acb16bc98f281d64aa0bed505a2327ccf5
FED_H6_ARCHIVE_M2,role5-pilot-20210323,role5-pilot-20210323-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2019-12-01,2021-03-23,15329.1,15329.1,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Dec. 2019,2021-03-23,2021-03-24T16:00:00Z,2021-03-25T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,7a0aed23579f2af4f7626f611f83fd2805f8e5d225574729c28bd1b884145ced,2,H6-M2-2019-12-01-2021-02-23-1,H6-M2-2019-12-01-2021-03-23-2,LATER_SPARSE_PILOT_SNAPSHOT,a1966a2a6dadb740a9027ae16fb55e43858085ca954f047c3903b4d0c57b99c6
FED_H6_ARCHIVE_M2,role5-pilot-20201231,role5-pilot-20201231-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2020-01-01,2020-12-31,15402.1,15402.1,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Jan. 2020,2020-12-31,2021-01-01T17:00:00Z,2021-01-02T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,b80d1b893fc1a05b36fc8a5a70d35c4d289f2e85ea1d1c873dd8db37f195cc6a,0,,H6-M2-2020-01-01-2020-12-31-0,FIRST_SEEN_IN_SPARSE_PILOT,54541c06624c1e39d438341ea993643b96f2b1bf5305f641181413ca1089a4b8
FED_H6_ARCHIVE_M2,role5-pilot-20210223,role5-pilot-20210223-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2020-01-01,2021-02-23,15416.4,15416.4,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Jan. 2020,2021-02-23,2021-02-24T17:00:00Z,2021-02-25T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,5569f47ffe6c051cb90442be16c5438cc65bd7cd2a42593c52ee65b37f25197f,1,H6-M2-2020-01-01-2020-12-31-0,H6-M2-2020-01-01-2021-02-23-1,LATER_SPARSE_PILOT_SNAPSHOT,e7b3c73b0e83c7ea9b344b34562a9319cec6993cf99ebe724682266b0c665487
FED_H6_ARCHIVE_M2,role5-pilot-20210323,role5-pilot-20210323-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2020-01-01,2021-03-23,15410.0,15410.0,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Jan. 2020,2021-03-23,2021-03-24T16:00:00Z,2021-03-25T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,7a0aed23579f2af4f7626f611f83fd2805f8e5d225574729c28bd1b884145ced,2,H6-M2-2020-01-01-2021-02-23-1,H6-M2-2020-01-01-2021-03-23-2,LATER_SPARSE_PILOT_SNAPSHOT,af057a67ae949f26bf7433bb2c1c5ab7e3fd45f164bbbb146f89af8420afea74
FED_H6_ARCHIVE_M2,role5-pilot-20201231,role5-pilot-20201231-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2020-02-01,2020-12-31,15446.9,15446.9,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Feb. 2020,2020-12-31,2021-01-01T17:00:00Z,2021-01-02T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,b80d1b893fc1a05b36fc8a5a70d35c4d289f2e85ea1d1c873dd8db37f195cc6a,0,,H6-M2-2020-02-01-2020-12-31-0,FIRST_SEEN_IN_SPARSE_PILOT,cb385bcdd7755e3fa635eac99c1e82a3222ab5bf83693bd122ec59f29c7320cc
FED_H6_ARCHIVE_M2,role5-pilot-20210223,role5-pilot-20210223-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2020-02-01,2021-02-23,15459.7,15459.7,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Feb. 2020,2021-02-23,2021-02-24T17:00:00Z,2021-02-25T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,5569f47ffe6c051cb90442be16c5438cc65bd7cd2a42593c52ee65b37f25197f,1,H6-M2-2020-02-01-2020-12-31-0,H6-M2-2020-02-01-2021-02-23-1,LATER_SPARSE_PILOT_SNAPSHOT,5f550b1f03f1f7a074422d06d5d6d138bf805f6943dcd02ebe43b37ccdca5260
FED_H6_ARCHIVE_M2,role5-pilot-20210323,role5-pilot-20210323-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2020-02-01,2021-03-23,15473.4,15473.4,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Feb. 2020,2021-03-23,2021-03-24T16:00:00Z,2021-03-25T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,7a0aed23579f2af4f7626f611f83fd2805f8e5d225574729c28bd1b884145ced,2,H6-M2-2020-02-01-2021-02-23-1,H6-M2-2020-02-01-2021-03-23-2,LATER_SPARSE_PILOT_SNAPSHOT,22508e20e5b066acdf3e6bbe506a68f2890e1656114b78c19b1189e28712f78a
FED_H6_ARCHIVE_M2,role5-pilot-20201231,role5-pilot-20201231-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2020-03-01,2020-12-31,15989.9,15989.9,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Mar. 2020,2020-12-31,2021-01-01T17:00:00Z,2021-01-02T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,b80d1b893fc1a05b36fc8a5a70d35c4d289f2e85ea1d1c873dd8db37f195cc6a,0,,H6-M2-2020-03-01-2020-12-31-0,FIRST_SEEN_IN_SPARSE_PILOT,70affc68da5c2fbc0a4c11217705dec63645891ebcf609e11d1e9cb35ed646a8
FED_H6_ARCHIVE_M2,role5-pilot-20210223,role5-pilot-20210223-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2020-03-01,2021-02-23,16002.4,16002.4,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Mar. 2020,2021-02-23,2021-02-24T17:00:00Z,2021-02-25T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,5569f47ffe6c051cb90442be16c5438cc65bd7cd2a42593c52ee65b37f25197f,1,H6-M2-2020-03-01-2020-12-31-0,H6-M2-2020-03-01-2021-02-23-1,LATER_SPARSE_PILOT_SNAPSHOT,eaea795e4d22a663697a0710300a0686c86d0f36f273204eaa622197d9b73857
FED_H6_ARCHIVE_M2,role5-pilot-20210323,role5-pilot-20210323-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2020-03-01,2021-03-23,16014.3,16014.3,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Mar. 2020,2021-03-23,2021-03-24T16:00:00Z,2021-03-25T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,7a0aed23579f2af4f7626f611f83fd2805f8e5d225574729c28bd1b884145ced,2,H6-M2-2020-03-01-2021-02-23-1,H6-M2-2020-03-01-2021-03-23-2,LATER_SPARSE_PILOT_SNAPSHOT,d06a5d0614b3754c61e6be7083728e3716f0ee1360b54e03b47e70abd0e4e9d4
FED_H6_ARCHIVE_M2,role5-pilot-20201231,role5-pilot-20201231-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2020-04-01,2020-12-31,17020.1,17020.1,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Apr. 2020,2020-12-31,2021-01-01T17:00:00Z,2021-01-02T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,b80d1b893fc1a05b36fc8a5a70d35c4d289f2e85ea1d1c873dd8db37f195cc6a,0,,H6-M2-2020-04-01-2020-12-31-0,FIRST_SEEN_IN_SPARSE_PILOT,58d3a4fe7519e31cea7ad54cf170cf38980e2ee613c5eef57b15238e2d472bfa
FED_H6_ARCHIVE_M2,role5-pilot-20210223,role5-pilot-20210223-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2020-04-01,2021-02-23,17033.8,17033.8,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Apr. 2020,2021-02-23,2021-02-24T17:00:00Z,2021-02-25T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,5569f47ffe6c051cb90442be16c5438cc65bd7cd2a42593c52ee65b37f25197f,1,H6-M2-2020-04-01-2020-12-31-0,H6-M2-2020-04-01-2021-02-23-1,LATER_SPARSE_PILOT_SNAPSHOT,fb6e53a6d28e894dd9d06b32ab3c54e17da8ebceb9edb6a9cb719d190a994510
FED_H6_ARCHIVE_M2,role5-pilot-20210323,role5-pilot-20210323-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2020-04-01,2021-03-23,17042.9,17042.9,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,Apr. 2020,2021-03-23,2021-03-24T16:00:00Z,2021-03-25T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,7a0aed23579f2af4f7626f611f83fd2805f8e5d225574729c28bd1b884145ced,2,H6-M2-2020-04-01-2021-02-23-1,H6-M2-2020-04-01-2021-03-23-2,LATER_SPARSE_PILOT_SNAPSHOT,df4a845f5e3e917f7c6c81fc3519d7c193fac9cd895b1d3d10ac5f09aff5f7d3
FED_H6_ARCHIVE_M2,role5-pilot-20201231,role5-pilot-20201231-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2020-05-01,2020-12-31,17868.6,17868.6,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,May 2020,2020-12-31,2021-01-01T17:00:00Z,2021-01-02T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,b80d1b893fc1a05b36fc8a5a70d35c4d289f2e85ea1d1c873dd8db37f195cc6a,0,,H6-M2-2020-05-01-2020-12-31-0,FIRST_SEEN_IN_SPARSE_PILOT,507f0f8b43ed9223d71aecd1abe3c93dbe3eec6a31786073c66740d3c15eeaf9
FED_H6_ARCHIVE_M2,role5-pilot-20210223,role5-pilot-20210223-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2020-05-01,2021-02-23,17883.2,17883.2,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,May 2020,2021-02-23,2021-02-24T17:00:00Z,2021-02-25T01:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,5569f47ffe6c051cb90442be16c5438cc65bd7cd2a42593c52ee65b37f25197f,1,H6-M2-2020-05-01-2020-12-31-0,H6-M2-2020-05-01-2021-02-23-1,LATER_SPARSE_PILOT_SNAPSHOT,1b9abd4c67728b5c16a07e7c6de48af1881b66642cbba20067e80433f3a9bba2
FED_H6_ARCHIVE_M2,role5-pilot-20210323,role5-pilot-20210323-body,H6/M2SL,US_M2_MONEY_STOCK_SA,LIQUIDITY,MONEY_SUPPLY_BUNDLE,2020-05-01,2021-03-23,17893.0,17893.0,BILLIONS_OF_DOLLARS,MONTHLY_REFERENCE_VALUES_FROM_WEEKLY_OR_MONTHLY_RELEASE_SNAPSHOT,SEASONALLY_ADJUSTED,May 2020,2021-03-23,2021-03-24T16:00:00Z,2021-03-25T00:00:00+08:00,J0_CONSERVATIVE_36H_FROM_DATED_RELEASE_DATE_START_AMERICA_NEW_YORK,MODERN_HTML_TABLE,SOURCE_VERSION_UNRESOLVED,INELIGIBLE_PILOT_SPARSE_REVISION_CHAIN,True,7a0aed23579f2af4f7626f611f83fd2805f8e5d225574729c28bd1b884145ced,2,H6-M2-2020-05-01-2021-02-23-1,H6-M2-2020-05-01-2021-03-23-2,LATER_SPARSE_PILOT_SNAPSHOT,87ad109445dbd5c3a53c47c9fce38ed3df41f656b3fbf2ce4c3ad4fc9c4e520a
