variant,join_mode,strategy_id,direction,year,cost_scenario,delta_permitted_trades,delta_total_net_r,delta_average_net_r,delta_resolved_win_rate,delta_maximum_drawdown_r,delta_retention_percentage
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2020,NORMALIZED_MEDIUM_COST,-12.0,7.078062804068996,,,-7.078062804068996,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2020,NORMALIZED_HIGH_COST,-12.0,9.66326530612245,,,-9.66326530612245,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2021,NORMALIZED_LOW_COST,-5.0,2.5952380952380953,,,-2.5952380952380953,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2021,NORMALIZED_MEDIUM_COST,-5.0,5.0,,,-5.0,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2021,NORMALIZED_HIGH_COST,-5.0,5.0,,,-5.0,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2022,NORMALIZED_LOW_COST,-2.0,-0.4318181818181819,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2022,NORMALIZED_MEDIUM_COST,-2.0,2.0,,,-2.0,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2022,NORMALIZED_HIGH_COST,-2.0,2.0,,,-2.0,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2023,NORMALIZED_LOW_COST,-14.0,8.707468879667548,,,-11.0,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2023,NORMALIZED_MEDIUM_COST,-14.0,9.187790779641833,,,-9.187790779641833,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2023,NORMALIZED_HIGH_COST,-14.0,6.7449736365031105,,,-7.273104308009462,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2024,NORMALIZED_LOW_COST,-8.0,5.6410256410256405,,,-5.6410256410256405,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2024,NORMALIZED_MEDIUM_COST,-8.0,3.238686915171039,,,-3.609756097560976,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2024,NORMALIZED_HIGH_COST,-8.0,0.8045419867011219,,,-3.0,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2025,NORMALIZED_LOW_COST,-8.0,0.2397059057778912,,,-3.0,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2025,NORMALIZED_MEDIUM_COST,-8.0,0.5685941315231933,,,-2.0,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2025,NORMALIZED_HIGH_COST,-8.0,0.7874345355689949,,,-2.6598984771573604,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2026,NORMALIZED_LOW_COST,-3.0,3.0,,,-3.0,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2026,NORMALIZED_MEDIUM_COST,-3.0,3.0,,,-3.0,-100.0
C3_OPPOSITE_MACRO,J2,M1_C2_FVG_BREAKER,BEARISH,2026,NORMALIZED_HIGH_COST,-3.0,3.0,,,-3.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,ALL,NORMALIZED_LOW_COST,-13.0,7.957420005039053,,,-7.957420005039053,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,ALL,NORMALIZED_MEDIUM_COST,-13.0,8.123081148716697,,,-8.123081148716697,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,ALL,NORMALIZED_HIGH_COST,-13.0,8.222194121592647,,,-8.222194121592647,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2017,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2017,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2017,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2018,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2018,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2018,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2019,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2019,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2019,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2020,NORMALIZED_LOW_COST,-2.0,2.0,,,-2.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2020,NORMALIZED_MEDIUM_COST,-2.0,2.0,,,-2.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2020,NORMALIZED_HIGH_COST,-2.0,2.0,,,-2.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2021,NORMALIZED_LOW_COST,-1.0,-1.6598639455782314,,,0.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2021,NORMALIZED_MEDIUM_COST,-1.0,-1.5391705069124424,,,0.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2021,NORMALIZED_HIGH_COST,-1.0,-1.4310722100656454,,,0.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2022,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2022,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2022,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2023,NORMALIZED_LOW_COST,-2.0,-0.382716049382716,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2023,NORMALIZED_MEDIUM_COST,-2.0,-0.3377483443708609,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2023,NORMALIZED_HIGH_COST,-2.0,2.0,,,-2.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2024,NORMALIZED_LOW_COST,-4.0,4.0,,,-4.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2024,NORMALIZED_MEDIUM_COST,-4.0,4.0,,,-4.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2024,NORMALIZED_HIGH_COST,-4.0,1.6532663316582914,,,-2.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2025,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2025,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2025,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2026,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2026,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,ALL,2026,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,ALL,NORMALIZED_LOW_COST,-2.0,-0.6598639455782314,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,ALL,NORMALIZED_MEDIUM_COST,-2.0,-0.5391705069124424,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,ALL,NORMALIZED_HIGH_COST,-2.0,-0.43107221006564544,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2017,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2017,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2017,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2018,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2018,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2018,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2019,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2019,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2019,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2020,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2020,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2020,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2021,NORMALIZED_LOW_COST,-1.0,-1.6598639455782314,,,0.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2021,NORMALIZED_MEDIUM_COST,-1.0,-1.5391705069124424,,,0.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2021,NORMALIZED_HIGH_COST,-1.0,-1.4310722100656454,,,0.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2022,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2022,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2022,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2023,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2023,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2023,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2024,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2024,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2024,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2025,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2025,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2025,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2026,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2026,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BULLISH,2026,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,ALL,NORMALIZED_LOW_COST,-11.0,8.617283950617285,,,-8.617283950617285,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,ALL,NORMALIZED_MEDIUM_COST,-11.0,8.662251655629138,,,-8.662251655629138,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,ALL,NORMALIZED_HIGH_COST,-11.0,8.65326633165829,,,-8.65326633165829,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2017,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2017,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2017,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2018,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2018,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2018,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2019,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2019,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2019,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2020,NORMALIZED_LOW_COST,-2.0,2.0,,,-2.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2020,NORMALIZED_MEDIUM_COST,-2.0,2.0,,,-2.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2020,NORMALIZED_HIGH_COST,-2.0,2.0,,,-2.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2021,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2021,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2021,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2022,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2022,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2022,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2023,NORMALIZED_LOW_COST,-2.0,-0.382716049382716,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2023,NORMALIZED_MEDIUM_COST,-2.0,-0.3377483443708609,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2023,NORMALIZED_HIGH_COST,-2.0,2.0,,,-2.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2024,NORMALIZED_LOW_COST,-4.0,4.0,,,-4.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2024,NORMALIZED_MEDIUM_COST,-4.0,4.0,,,-4.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2024,NORMALIZED_HIGH_COST,-4.0,1.6532663316582914,,,-2.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2025,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2025,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2025,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2026,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2026,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
C3_OPPOSITE_MACRO,J2,HIERARCHICAL_M15_M5_M1,BEARISH,2026,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,ALL,NORMALIZED_LOW_COST,-12.0,3.6133052412144115,-0.6451303660604298,-0.23076923076923078,-5.474029475197699,-92.3076923076923
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,ALL,NORMALIZED_MEDIUM_COST,-12.0,3.9449251393723976,-0.6196211431252001,-0.23076923076923078,-5.711824906272165,-92.3076923076923
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,ALL,NORMALIZED_HIGH_COST,-12.0,9.501930501930502,-0.19215919215919208,-0.07692307692307693,-9.501930501930502,-92.3076923076923
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2017,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2017,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2017,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2018,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2018,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2018,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2019,NORMALIZED_LOW_COST,-3.0,3.0,,,-3.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2019,NORMALIZED_MEDIUM_COST,-3.0,3.0,,,-3.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2019,NORMALIZED_HIGH_COST,-3.0,3.0,,,-3.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2020,NORMALIZED_LOW_COST,-2.0,2.0,,,-2.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2020,NORMALIZED_MEDIUM_COST,-2.0,2.0,,,-2.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2020,NORMALIZED_HIGH_COST,-2.0,2.0,,,-2.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2021,NORMALIZED_LOW_COST,-1.0,-1.7596153846153846,,,0.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2021,NORMALIZED_MEDIUM_COST,-1.0,-1.6402877697841727,,,0.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2021,NORMALIZED_HIGH_COST,-1.0,-1.498069498069498,,,0.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2022,NORMALIZED_LOW_COST,0.0,0.0,0.0,0.0,0.0,0.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2022,NORMALIZED_MEDIUM_COST,0.0,0.0,0.0,0.0,0.0,0.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2022,NORMALIZED_HIGH_COST,0.0,0.0,0.0,0.0,0.0,0.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2023,NORMALIZED_LOW_COST,-3.0,0.23364485981308403,,,-1.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2023,NORMALIZED_MEDIUM_COST,-3.0,0.352112676056338,,,-1.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2023,NORMALIZED_HIGH_COST,-3.0,3.0,,,-3.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2024,NORMALIZED_LOW_COST,-1.0,1.0,,,-1.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2024,NORMALIZED_MEDIUM_COST,-1.0,1.0,,,-1.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2024,NORMALIZED_HIGH_COST,-1.0,1.0,,,-1.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2025,NORMALIZED_LOW_COST,-2.0,-0.860724233983287,,,-1.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2025,NORMALIZED_MEDIUM_COST,-2.0,-0.7668997668997668,,,-1.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2025,NORMALIZED_HIGH_COST,-2.0,2.0,,,-2.0,-100.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2026,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2026,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,ALL,2026,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,BULLISH,ALL,NORMALIZED_LOW_COST,0.0,0.0,0.0,0.0,0.0,0.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,BULLISH,ALL,NORMALIZED_MEDIUM_COST,0.0,0.0,0.0,0.0,0.0,0.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,BULLISH,ALL,NORMALIZED_HIGH_COST,0.0,0.0,0.0,0.0,0.0,0.0
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,BULLISH,2017,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,BULLISH,2017,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,BULLISH,2017,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,BULLISH,2018,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,BULLISH,2018,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,BULLISH,2018,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,BULLISH,2019,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,BULLISH,2019,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,BULLISH,2019,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,BULLISH,2020,NORMALIZED_LOW_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,BULLISH,2020,NORMALIZED_MEDIUM_COST,0.0,0.0,,,0.0,
C1_LONG_ONLY,NOT_APPLICABLE,M15_C1_OB_FVG,BULLISH,2020,NORMALIZED_HIGH_COST,0.0,0.0,,,0.0,
